Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,snow_depth_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
YNWC1,07/29/2022 19:02 UTC,91,22,2,148,5,357,0.02,5,,,13.2,153,,SSE,87.56,47.08,,
YNWC1,07/29/2022 20:02 UTC,97,20,4,151,7,672,0.02,7,,,13.4,336,,SSE,93.78,49.6,,
YNWC1,07/29/2022 21:02 UTC,96,19,5.99,218,10,606,0.02,10,,,13.2,227,,SW,92.38,47.41,,
YNWC1,07/29/2022 22:02 UTC,97,18,4,237,10,585,0.02,10,,,13.5,214,,WSW,93.27,46.82,,
YNWC1,07/29/2022 23:02 UTC,96,18,5,220,9,385,0.02,9,,,13.1,240,,SW,92.17,45.99,,
YNWC1,07/30/2022 00:02 UTC,94,20,5.99,222,10,124,0.02,10,,,13,219,,SW,90.38,47.09,,
YNWC1,07/30/2022 01:02 UTC,91,22,5,221,11,67,0.02,11,,,13,237,,SW,87.56,47.08,,
YNWC1,07/30/2022 02:02 UTC,87,25,5,220,7,41,0.02,7,,,12.9,224,,SW,84.08,47.05,,
YNWC1,07/30/2022 03:02 UTC,85,28,1,239,7,12,0.02,7,,,12.9,221,,WSW,82.64,48.33,,
YNWC1,07/30/2022 04:02 UTC,79,35,2,202,4,0,0.02,4,,,12.9,212,,SSW,,49,,
YNWC1,07/30/2022 05:02 UTC,76,39,0,,4,0,0.02,4,,,12.8,210,,,,49.22,,
YNWC1,07/30/2022 06:02 UTC,72,48,0,,0,0,0.02,0,,,12.8,328,,,,51.17,,
YNWC1,07/30/2022 07:02 UTC,71,49,1,313,2,0,0.02,2,,,12.8,328,,NW,,50.81,,
YNWC1,07/30/2022 08:02 UTC,69,52,1,355,3,0,0.02,3,,,12.8,213,,N,,50.56,,
YNWC1,07/30/2022 09:02 UTC,67,58,0,,3,0,0.02,3,,,12.7,162,,,,51.66,,
YNWC1,07/30/2022 10:02 UTC,65,59,0,,3,0,0.02,3,,,12.7,164,,,,50.24,,
YNWC1,07/30/2022 11:02 UTC,64,61,0,,2,0,0.02,2,,,12.7,230,,,,50.2,,
YNWC1,07/30/2022 12:02 UTC,63,63,0,,2,0,0.02,2,,,12.7,191,,,,50.12,,
YNWC1,07/30/2022 13:02 UTC,61,67,1,225,2,0,0.02,2,,,12.7,221,,SW,,49.88,,
YNWC1,07/30/2022 14:02 UTC,61,70,0,,2,7,0.02,2,,,12.6,17,,,,51.07,,
YNWC1,07/30/2022 15:02 UTC,61,74,0,,0,18,0.02,0,,,12.7,171,,,,52.59,,
YNWC1,07/30/2022 16:02 UTC,68,56,1,156,3,38,0.02,3,,,12.7,155,,SSE,,51.64,,
YNWC1,07/30/2022 17:02 UTC,80,36,2,162,4,84,0.02,4,,,12.7,180,,SSE,,50.65,,
YNWC1,07/30/2022 18:02 UTC,89,28,2,134,5,106,0.02,5,,,12.9,146,,SE,86.44,51.8,,
YNWC1,07/30/2022 19:02 UTC,89,26,4,202,12,455,0.02,12,,,13.1,221,,SSW,86.11,49.81,,
YNWC1,07/30/2022 20:02 UTC,88,28,4,212,8,154,0.02,8,,,13,220,,SSW,85.41,50.93,,
YNWC1,07/30/2022 21:02 UTC,91,27,3,211,5.99,232,0.02,5.99,,,13.4,216,,SSW,88.43,52.55,,
YNWC1,07/30/2022 22:02 UTC,87,31,1,125,8,213,0.02,8,,,12.9,217,,SE,84.87,52.8,,
YNWC1,07/30/2022 23:02 UTC,72,79,2,89,5.99,61,0.03,5.99,,,12.9,158,,E,,65.1,,
YNWC1,07/31/2022 00:02 UTC,77,65,1,118,4,142,0.03,4,,,12.9,169,,ESE,,64.31,,
YNWC1,07/31/2022 01:02 UTC,76,73,0,,3,56,0.03,3,,,12.8,212,,,,66.7,,
YNWC1,07/31/2022 02:02 UTC,76,76,0,,3,57,0.03,3,,,12.8,1,,,,67.87,,
YNWC1,07/31/2022 03:02 UTC,74,79,0,,2,14,0.03,2,,,12.7,89,,,,67.05,,
YNWC1,07/31/2022 04:02 UTC,72,82,0,,2,0,0.03,2,,,12.7,148,,,,66.18,,
YNWC1,07/31/2022 05:02 UTC,70,82,2,240,3,0,0.03,3,,,12.7,242,,WSW,,64.22,,
YNWC1,07/31/2022 06:02 UTC,69,84,0,,3,0,0.03,3,,,12.7,161,,,,63.94,,
YNWC1,07/31/2022 07:02 UTC,68,86,0,,2,0,0.03,2,,,12.7,208,,,,63.63,,
YNWC1,07/31/2022 08:02 UTC,67,88,0,,2,0,0.03,2,,,12.6,173,,,,63.3,,
YNWC1,07/31/2022 09:02 UTC,67,87,0,,2,0,0.03,2,,,12.6,171,,,,62.98,,
YNWC1,07/31/2022 10:02 UTC,66,87,1,181,2,0,0.03,2,,,12.6,160,,S,,61.99,,
YNWC1,07/31/2022 11:02 UTC,66,89,0,,2,0,0.03,2,,,12.6,179,,,,62.64,,
YNWC1,07/31/2022 12:02 UTC,66,87,0,,2,0,0.03,2,,,12.6,172,,,,61.99,,
YNWC1,07/31/2022 13:02 UTC,66,85,2,177,4,0,0.03,4,,,12.6,175,,S,,61.33,,
YNWC1,07/31/2022 14:02 UTC,66,84,0,,3,7,0.03,3,,,12.6,169,,,,60.99,,
YNWC1,07/31/2022 15:02 UTC,67,80,0,,2,31,0.03,2,,,12.6,180,,,,60.59,,
YNWC1,07/31/2022 16:02 UTC,71,75,1,156,2,87,0.03,2,,,12.7,225,,SSE,,62.64,,
YNWC1,07/31/2022 17:02 UTC,76,62,0,,2,157,0.03,2,,,12.8,164,,,,62.01,,
YNWC1,07/31/2022 18:02 UTC,85,35,2,234,5.99,207,0.03,5.99,,,13.1,222,,SW,83.51,54.34,,
YNWC1,07/31/2022 19:02 UTC,91,28,5,208,9,722,0.03,9,,,13.5,234,,SSW,88.65,53.53,,
YNWC1,07/31/2022 20:02 UTC,90,30,5,205,11,515,0.03,11,,,13.5,228,,SSW,87.93,54.54,,
YNWC1,07/31/2022 21:02 UTC,93,26,5,213,11,915,0.03,11,,,13.6,223,,SSW,90.54,53.25,,
YNWC1,07/31/2022 22:02 UTC,86,36,2,76,8,343,0.03,8,,,13,157,,ENE,84.67,56,,
YNWC1,07/31/2022 23:02 UTC,73,75,3,177,10,23,0.04,10,,,13,343,,S,,64.58,,
YNWC1,08/01/2022 00:02 UTC,70,87,1,168,5,31,0.04,5,,,12.9,162,,SSE,,65.93,,
YNWC1,08/01/2022 01:02 UTC,72,80,0,,3,50,0.05,3,,,12.9,166,,,,65.46,,
YNWC1,08/01/2022 02:02 UTC,73,79,0,,2,34,0.05,2,,,12.8,158,,,,66.08,,
YNWC1,08/01/2022 03:02 UTC,71,83,1,119,3,7,0.05,3,,,12.8,175,,ESE,,65.55,,
YNWC1,08/01/2022 04:02 UTC,71,84,0,,2,0,0.05,2,,,12.8,80,,,,65.9,,
YNWC1,08/01/2022 05:02 UTC,70,87,1,162,3,0,0.05,3,,,12.8,175,,SSE,,65.93,,
YNWC1,08/01/2022 06:02 UTC,68,87,2,339,4,0,0.05,4,,,12.8,158,,NNW,,63.96,,
YNWC1,08/01/2022 07:02 UTC,67,92,0,,4,0,0.05,4,,,12.8,171,,,,64.58,,
YNWC1,08/01/2022 08:02 UTC,67,93,0,,2,0,0.05,2,,,12.7,180,,,,64.9,,
YNWC1,08/01/2022 09:02 UTC,66,94,0,,1,0,0.05,1,,,12.7,6,,,,64.21,,
YNWC1,08/01/2022 10:02 UTC,65,95,0,,2,0,0.05,2,,,12.7,174,,,,63.52,,
YNWC1,08/01/2022 11:02 UTC,65,96,0,,1,0,0.05,1,,,12.7,208,,,,63.82,,
YNWC1,08/01/2022 12:02 UTC,65,94,0,,2,0,0.05,2,,,12.7,244,,,,63.22,,
YNWC1,08/01/2022 13:02 UTC,65,92,0,,2,0,0.05,2,,,12.7,172,,,,62.6,,
YNWC1,08/01/2022 14:02 UTC,65,92,0,,2,8,0.05,2,,,12.7,7,,,,62.6,,
YNWC1,08/01/2022 15:02 UTC,66,88,0,,2,37,0.05,2,,,12.7,167,,,,62.32,,
YNWC1,08/01/2022 16:02 UTC,71,71,0,,3,96,0.05,3,,,12.8,162,,,,61.08,,
YNWC1,08/01/2022 17:02 UTC,75,57,0,,1,143,0.05,1,,,12.8,177,,,,58.69,,
YNWC1,08/01/2022 18:02 UTC,75,63,0,,2,132,0.05,2,,,12.8,100,,,,61.51,,
YNWC1,08/01/2022 19:02 UTC,75,70,0,,1,118,0.05,1,,,12.8,114,,,,64.52,,
YNWC1,08/01/2022 20:02 UTC,81,43,2,76,4,364,0.05,4,,,13.2,347,,ENE,80.95,56.4,,
YNWC1,08/01/2022 21:02 UTC,85,37,2,50,4,450,0.05,4,,,13.3,89,,NE,83.81,55.86,,
YNWC1,08/01/2022 22:02 UTC,87,30,3,219,8,635,0.05,8,,,13.2,216,,SW,84.71,51.92,,
YNWC1,08/01/2022 23:02 UTC,86,29,3,220,8,320,0.05,8,,,13.1,212,,SW,83.63,50.13,,
YNWC1,08/02/2022 00:02 UTC,84,34,2,190,5.99,128,0.05,5.99,,,13,237,,S,82.45,52.66,,
YNWC1,08/02/2022 01:02 UTC,81,35,4,222,9,83,0.05,9,,,12.9,224,,SW,80.2,50.78,,
YNWC1,08/02/2022 02:02 UTC,80,37,2,221,7,45,0.05,7,,,12.9,218,,SW,,51.39,,
YNWC1,08/02/2022 03:02 UTC,76,45,0,,4,14,0.05,4,,,12.8,213,,,,53.09,,
YNWC1,08/02/2022 04:02 UTC,72,54,0,,2,0,0.05,2,,,12.8,346,,,,54.39,,
YNWC1,08/02/2022 05:02 UTC,69,61,0,,2,0,0.05,2,,,12.7,172,,,,54.93,,
YNWC1,08/02/2022 06:02 UTC,66,65,0,,1,0,0.05,1,,,12.7,196,,,,53.83,,
YNWC1,08/02/2022 07:02 UTC,64,68,0,,1,0,0.05,1,,,12.7,178,,,,53.16,,
YNWC1,08/02/2022 08:02 UTC,0,70,0,,0,0,0.05,0,,,12.6,181,,,,-7.53,,
YNWC1,08/02/2022 09:02 UTC,62,74,0,,1,0,0.05,1,,,12.6,331,,,,53.56,,
YNWC1,08/02/2022 10:02 UTC,60,75,0,,2,0,0.05,2,,,12.6,186,,,,51.99,,
YNWC1,08/02/2022 11:02 UTC,60,77,0,,1,0,0.05,1,,,12.6,179,,,,52.71,,
YNWC1,08/02/2022 12:02 UTC,59,79,0,,2,0,0.05,2,,,12.6,179,,,,52.44,,
YNWC1,08/02/2022 13:02 UTC,59,79,0,,2,0,0.05,2,,,12.6,165,,,,52.44,,
YNWC1,08/02/2022 14:02 UTC,59,79,1,211,2,5,0.05,2,,,12.6,179,,SSW,,52.44,,
YNWC1,08/02/2022 15:02 UTC,59,81,0,,2,13,0.05,2,,,12.6,177,,,,53.13,,
YNWC1,08/02/2022 16:02 UTC,65,70,2,162,3,32,0.05,3,,,12.6,175,,SSE,,54.91,,
YNWC1,08/02/2022 17:02 UTC,75,49,2,164,4,83,0.05,4,,,12.7,159,,SSE,,54.5,,
YNWC1,08/02/2022 18:02 UTC,84,35,2,133,5,158,0.05,5,,,13.3,179,,SE,82.58,53.45,,
YNWC1,08/02/2022 19:02 UTC,91,27,3,223,7,766,0.05,7,,,13.4,226,,SW,88.43,52.55,,
YNWC1,08/02/2022 20:02 UTC,90,28,5,206,10,763,0.05,10,,,13.4,226,,SSW,87.51,52.66,,
YNWC1,08/02/2022 21:02 UTC,93,24,5,211,12,910,0.05,12,,,13.7,159,,SSW,90.08,51.09,,
YNWC1,08/02/2022 22:02 UTC,92,27,5,223,12,752,0.05,12,,,13.5,214,,SW,89.59,53.41,,
YNWC1,08/02/2022 23:02 UTC,88,32,5.99,217,11,287,0.05,11,,,13.1,202,,SW,86.09,54.55,,
YNWC1,08/03/2022 00:02 UTC,86,33,5,213,11,105,0.05,11,,,13,224,,SSW,84.18,53.62,,
YNWC1,08/03/2022 02:02 UTC,83,37,2,196,8,27,0.05,8,,,13,219,,SSW,81.95,54.07,,
YNWC1,08/03/2022 03:02 UTC,79,44,1,275,4,13,0.05,4,,,12.9,178,,W,,55.21,,
YNWC1,08/03/2022 04:02 UTC,75,49,0,,3,0,0.05,3,,,12.9,221,,,,54.5,,
YNWC1,08/03/2022 05:02 UTC,71,56,0,,2,0,0.05,2,,,12.9,180,,,,54.45,,
YNWC1,08/03/2022 06:02 UTC,69,61,0,,2,0,0.05,2,,,12.8,2,,,,54.93,,
YNWC1,08/03/2022 07:02 UTC,67,67,0,,0,0,0.05,0,,,12.8,214,,,,55.62,,
YNWC1,08/03/2022 08:02 UTC,65,70,0,,1,0,0.05,1,,,12.8,246,,,,54.91,,
YNWC1,08/03/2022 09:02 UTC,64,71,0,,2,0,0.05,2,,,12.8,180,,,,54.34,,
YNWC1,08/03/2022 10:02 UTC,63,72,0,,2,0,0.05,2,,,12.8,16,,,,53.77,,
YNWC1,08/03/2022 11:02 UTC,61,75,0,,2,0,0.05,2,,,12.8,167,,,,52.96,,
YNWC1,08/03/2022 12:02 UTC,61,76,0,,2,0,0.05,2,,,12.7,179,,,,53.32,,
YNWC1,08/03/2022 13:02 UTC,60,79,0,,2,0,0.05,2,,,12.7,174,,,,53.41,,
YNWC1,08/03/2022 14:02 UTC,59,80,0,,2,4,0.05,2,,,12.7,179,,,,52.79,,
YNWC1,08/03/2022 15:02 UTC,60,82,1,214,2,11,0.05,2,,,12.7,171,,SW,,54.44,,
YNWC1,08/03/2022 16:02 UTC,66,67,1,164,3,31,0.05,3,,,12.7,174,,SSE,,54.66,,
YNWC1,08/03/2022 17:02 UTC,78,43,2,149,4,64,0.05,4,,,12.8,169,,SSE,,53.67,,
YNWC1,08/03/2022 18:02 UTC,87,33,4,219,7,122,0.05,7,,,13.6,227,,SW,85.2,54.51,,
YNWC1,08/03/2022 19:02 UTC,90,30,5,210,10,804,0.05,10,,,13.8,226,,SSW,87.93,54.54,,
YNWC1,08/03/2022 20:02 UTC,94,27,5,213,12,941,0.05,12,,,13.1,207,,SSW,92.05,55.14,,
YNWC1,08/03/2022 21:02 UTC,97,23,5,229,12,954,0.05,12,,,13,218,,SW,94.67,53.35,,
YNWC1,08/03/2022 22:02 UTC,96,23,5,222,9,881,0.05,9,,,13.6,225,,SW,93.41,52.5,,
YNWC1,08/03/2022 23:02 UTC,93,25,5,223,11,229,0.05,11,,,13.1,214,,SW,90.3,52.19,,
YNWC1,08/04/2022 00:02 UTC,92,24,5.99,212,10,57,0.05,10,,,13,212,,SSW,88.95,50.24,,
YNWC1,08/04/2022 01:02 UTC,90,35,3,97,,,0.05,,,,,,,E,89.16,58.79,,
YNWC1,08/04/2022 02:02 UTC,82,29,3,47,14.01,47,0.05,14.01,,,12.9,181,,NE,80.41,46.65,,
YNWC1,08/04/2022 03:02 UTC,79,37,3,176,5.99,10,0.05,5.99,,,12.9,91,,S,,50.5,,
YNWC1,08/04/2022 04:02 UTC,,,4,,,,6,,,,,,,,,,,
YNWC1,08/04/2022 05:02 UTC,74,48,1,55,4,0,0.05,4,,,12.9,177,,NE,,53.01,,
YNWC1,08/04/2022 06:02 UTC,72,51,1,10,4,0,0.05,4,,,12.8,22,,N,,52.82,,
YNWC1,08/04/2022 07:02 UTC,70,54,1,45,3,0,0.05,3,,,12.8,25,,NE,,52.52,,
YNWC1,08/04/2022 08:02 UTC,69,55,0,,3,0,0.05,3,,,12.8,10,,,,52.09,,
YNWC1,08/04/2022 09:02 UTC,67,57,0,,2,0,0.05,2,,,12.8,240,,,,51.18,,
YNWC1,08/04/2022 10:02 UTC,65,60,0,,2,0,0.05,2,,,12.7,213,,,,50.69,,
YNWC1,08/04/2022 11:02 UTC,64,63,0,,3,0,0.05,3,,,12.7,176,,,,51.07,,
YNWC1,08/04/2022 12:02 UTC,63,65,0,,2,0,0.05,2,,,12.7,226,,,,50.97,,
YNWC1,08/04/2022 13:02 UTC,62,66,0,,0,0,0.05,0,,,12.7,188,,,,50.43,,
YNWC1,08/04/2022 14:02 UTC,61,67,1,192,3,6,0.05,3,,,12.7,182,,SSW,,49.88,,
YNWC1,08/04/2022 15:02 UTC,62,70,0,,2,16,0.05,2,,,12.7,238,,,,52.03,,
YNWC1,08/04/2022 16:02 UTC,69,58,1,170,3,42,0.05,3,,,12.7,174,,S,,53.54,,
YNWC1,08/04/2022 17:02 UTC,79,38,2,108,4,77,0.05,4,,,12.8,161,,ESE,,51.21,,
YNWC1,08/04/2022 18:02 UTC,88,31,3,134,5,161,0.05,5,,,13.6,161,,SE,85.9,53.68,,
YNWC1,08/04/2022 19:02 UTC,94,26,4,221,11,657,0.05,11,,,13.8,209,,SW,91.77,54.11,,
YNWC1,08/04/2022 20:02 UTC,96,23,5,224,11,918,0.05,11,,,13.7,223,,SW,93.41,52.5,,
YNWC1,08/04/2022 21:02 UTC,96,27,4,30,10,941,0.05,10,,,13,4,,NNE,94.72,56.87,,
YNWC1,08/04/2022 22:02 UTC,87,35,3,93,11,578,0.05,11,,,13.2,16,,E,85.56,56.12,,
YNWC1,08/04/2022 23:02 UTC,89,33,2,23,9,350,0.05,9,,,13.1,41,,NNE,87.42,56.27,,
YNWC1,08/05/2022 00:02 UTC,88,33,2,46,8,162,0.05,8,,,13.1,340,,NE,86.28,55.39,,
YNWC1,08/05/2022 01:02 UTC,83,34,4,50,11,131,0.05,11,,,13,340,,NE,81.61,51.78,,
YNWC1,08/05/2022 02:02 UTC,79,38,4,38,10,35,0.05,10,,,12.9,338,,NE,,51.21,,
YNWC1,08/05/2022 03:02 UTC,77,43,3,168,5,8,0.05,5,,,12.9,185,,SSE,,52.76,,
YNWC1,08/05/2022 04:02 UTC,76,47,3,169,5,0,0.05,5,,,12.8,165,,S,,54.28,,
YNWC1,08/05/2022 05:02 UTC,75,49,1,138,4,0,0.05,4,,,12.9,162,,SE,,54.5,,
YNWC1,08/05/2022 06:02 UTC,73,54,1,129,3,0,0.05,3,,,12.8,149,,SE,,55.32,,
YNWC1,08/05/2022 07:02 UTC,72,55,0,,4,0,0.05,4,,,12.8,171,,,,54.89,,
YNWC1,08/05/2022 08:02 UTC,71,59,0,,2,0,0.05,2,,,12.8,156,,,,55.89,,
YNWC1,08/05/2022 09:02 UTC,71,59,0,,1,0,0.05,1,,,12.8,346,,,,55.89,,
YNWC1,08/05/2022 10:02 UTC,70,61,0,,2,0,0.05,2,,,12.7,169,,,,55.87,,
YNWC1,08/05/2022 11:02 UTC,70,66,0,,0,0,0.05,0,,,12.7,163,,,,58.07,,
YNWC1,08/05/2022 12:02 UTC,67,82,0,,2,0,0.05,2,,,12.7,17,,,,61.29,,
YNWC1,08/05/2022 13:02 UTC,66,91,0,,0,0,0.06,0,,,12.7,172,,,,63.28,,
YNWC1,08/05/2022 14:02 UTC,65,97,0,,0,2,0.15,0,,,12.7,220,,,,64.12,,
YNWC1,08/05/2022 15:02 UTC,65,98,0,,0,16,0.18,0,,,12.7,40,,,,64.42,,
YNWC1,08/05/2022 16:02 UTC,66,99,0,,0,41,0.18,0,,,12.7,152,,,,65.71,,
YNWC1,08/05/2022 17:02 UTC,67,96,0,,1,64,0.2,1,,,12.7,329,,,,65.81,,
YNWC1,08/05/2022 18:02 UTC,67,91,0,,0,83,0.22,0,,,12.7,85,,,,64.27,,
YNWC1,08/05/2022 19:02 UTC,68,94,2,157,3,94,0.23,3,,,12.8,172,,SSE,,66.2,,
YNWC1,08/05/2022 20:02 UTC,69,91,1,143,4,132,0.24,4,,,12.8,319,,SE,,66.25,,
YNWC1,08/05/2022 21:02 UTC,71,86,0,,3,150,0.24,3,,,12.9,181,,,,66.58,,
YNWC1,08/05/2022 22:02 UTC,74,73,1,73,3,205,0.24,3,,,13,235,,ENE,,64.77,,
YNWC1,08/05/2022 23:02 UTC,75,71,0,,3,197,0.24,3,,,13,334,,,,64.93,,
YNWC1,08/06/2022 00:02 UTC,75,76,1,107,2,149,0.24,2,,,12.9,82,,ESE,,66.9,,
YNWC1,08/06/2022 01:02 UTC,75,75,0,,2,121,0.24,2,,,12.8,96,,,,66.51,,
YNWC1,08/06/2022 02:02 UTC,72,82,0,,2,44,0.24,2,,,12.7,179,,,,66.18,,
YNWC1,08/06/2022 03:02 UTC,70,89,0,,2,13,0.24,2,,,12.7,91,,,,66.59,,
YNWC1,08/06/2022 04:02 UTC,68,90,0,,2,1,0.24,2,,,12.7,165,,,,64.94,,
YNWC1,08/06/2022 05:02 UTC,67,93,0,,0,0,0.24,0,,,12.7,155,,,,64.9,,
YNWC1,08/06/2022 06:02 UTC,65,96,0,,2,0,0.24,2,,,12.6,212,,,,63.82,,
YNWC1,08/06/2022 07:02 UTC,64,97,0,,0,0,0.24,0,,,12.6,226,,,,63.12,,
YNWC1,08/06/2022 08:02 UTC,63,98,0,,3,0,0.24,3,,,12.6,217,,,,62.42,,
YNWC1,08/06/2022 09:02 UTC,62,99,0,,2,0,0.24,2,,,12.6,223,,,,61.71,,
YNWC1,08/06/2022 10:02 UTC,61,99,0,,0,0,0.24,0,,,12.6,270,,,,60.71,,
YNWC1,08/06/2022 11:02 UTC,60,99,0,,1,0,0.24,1,,,12.6,338,,,,59.72,,
YNWC1,08/06/2022 12:02 UTC,58,99,0,,2,0,0.24,2,,,12.6,241,,,,57.72,,
YNWC1,08/06/2022 13:02 UTC,57,99,0,,2,0,0.24,2,,,12.6,346,,,,56.72,,
YNWC1,08/06/2022 14:02 UTC,55,99,0,,2,3,0.24,2,,,12.6,175,,,,54.72,,
YNWC1,08/06/2022 15:02 UTC,55,98,0,,2,8,0.24,2,,,12.5,203,,,,54.44,,
YNWC1,08/06/2022 16:02 UTC,58,79,2,182,3,31,0.24,3,,,12.6,180,,S,,51.47,,
YNWC1,08/06/2022 17:02 UTC,68,58,2,154,4,52,0.24,4,,,12.6,162,,SSE,,52.6,,
YNWC1,08/06/2022 18:02 UTC,80,35,3,151,4,137,0.24,4,,,13.5,145,,SSE,,49.89,,
YNWC1,08/06/2022 19:02 UTC,85,35,4,215,7,893,0.24,7,,,13.6,228,,SW,83.51,54.34,,
YNWC1,08/06/2022 20:02 UTC,86,39,5,219,10,945,0.24,10,,,13.7,209,,SW,85.24,58.22,,
YNWC1,08/06/2022 21:02 UTC,89,36,5,227,9,936,0.24,9,,,13.1,200,,SW,88.14,58.68,,
YNWC1,08/06/2022 22:02 UTC,88,37,5,227,11,855,0.24,11,,,13.7,220,,SW,87.15,58.55,,
YNWC1,08/06/2022 23:02 UTC,85,41,5,232,11,209,0.24,11,,,13.1,222,,SW,84.51,58.71,,
YNWC1,08/07/2022 00:02 UTC,84,41,5,215,11,90,0.24,11,,,13,226,,SW,83.45,57.8,,
YNWC1,08/07/2022 01:02 UTC,82,42,4,213,8,44,0.24,8,,,13,215,,SSW,81.69,56.66,,
YNWC1,08/07/2022 02:02 UTC,80,45,4,218,9,18,0.24,9,,,12.9,206,,SW,,56.75,,
YNWC1,08/07/2022 03:02 UTC,76,53,2,217,5.99,8,0.24,5.99,,,12.9,231,,SW,,57.6,,
YNWC1,08/07/2022 04:02 UTC,73,59,2,189,4,0,0.24,4,,,12.9,213,,S,,57.78,,
YNWC1,08/07/2022 05:02 UTC,69,68,0,,2,0,0.24,2,,,12.8,31,,,,57.94,,
YNWC1,08/07/2022 06:02 UTC,67,73,0,,1,0,0.24,1,,,12.8,206,,,,58.01,,
YNWC1,08/07/2022 07:02 UTC,64,79,0,,0,0,0.24,0,,,12.8,206,,,,57.31,,
YNWC1,08/07/2022 08:02 UTC,63,81,0,,2,0,0.24,2,,,12.8,222,,,,57.03,,
YNWC1,08/07/2022 09:02 UTC,61,84,0,,2,0,0.24,2,,,12.8,178,,,,56.09,,
YNWC1,08/07/2022 10:02 UTC,60,85,0,,1,0,0.24,1,,,12.8,182,,,,55.44,,
YNWC1,08/07/2022 11:02 UTC,59,85,0,,2,0,0.24,2,,,12.7,243,,,,54.46,,
YNWC1,08/07/2022 12:02 UTC,58,84,0,,2,0,0.24,2,,,12.7,224,,,,53.15,,
YNWC1,08/07/2022 13:02 UTC,57,83,0,,3,0,0.24,3,,,12.7,220,,,,51.84,,
YNWC1,08/07/2022 14:02 UTC,56,84,0,,2,4,0.24,2,,,12.7,186,,,,51.19,,
YNWC1,08/07/2022 15:02 UTC,55,86,0,,2,9,0.24,2,,,12.7,234,,,,50.85,,
YNWC1,08/07/2022 16:02 UTC,60,72,1,196,2,32,0.24,2,,,12.7,226,,SSW,,50.88,,
YNWC1,08/07/2022 17:02 UTC,73,47,1,135,4,53,0.24,4,,,12.8,159,,SE,,51.52,,
YNWC1,08/07/2022 18:02 UTC,85,30,3,280,5,146,0.24,5,,,13.8,3,,W,82.85,50.17,,
YNWC1,08/07/2022 19:02 UTC,90,26,3,204,7,886,0.24,7,,,13.6,330,,SSW,87.15,50.67,,
YNWC1,08/07/2022 20:02 UTC,96,22,4,233,8,956,0.24,8,,,13,218,,SW,93.13,51.31,,
YNWC1,08/07/2022 21:02 UTC,95,22,5,228,11,958,0.24,11,,,13.7,324,,SW,91.94,50.46,,
YNWC1,08/07/2022 22:02 UTC,95,23,3,255,11,858,0.24,11,,,13.1,217,,WSW,92.19,51.65,,
YNWC1,08/07/2022 23:02 UTC,91,23,5,225,11,206,0.24,11,,,13,241,,SW,87.71,48.26,,
YNWC1,08/08/2022 00:02 UTC,89,25,5,197,11,44,0.24,11,,,13,215,,SSW,85.97,48.76,,
YNWC1,08/08/2022 01:02 UTC,,,,,,,,,,,,,,,,,,
YNWC1,08/08/2022 02:02 UTC,83,30,4,219,9,15,0.24,9,,,12.9,214,,SW,81.22,48.42,,
YNWC1,08/08/2022 03:02 UTC,78,37,3,198,7,6,0.24,7,,,12.9,214,,SSW,,49.6,,
YNWC1,08/08/2022 04:02 UTC,74,43,0,,5,0,0.24,5,,,12.8,231,,,,50.03,,
YNWC1,08/08/2022 05:02 UTC,70,51,0,,1,0,0.24,1,,,12.8,244,,,,50.97,,
YNWC1,08/08/2022 06:02 UTC,68,56,0,,2,0,0.24,2,,,12.8,183,,,,51.64,,
YNWC1,08/08/2022 07:02 UTC,66,60,0,,2,0,0.24,2,,,12.7,191,,,,51.64,,
YNWC1,08/08/2022 08:02 UTC,64,64,0,,2,0,0.24,2,,,12.8,242,,,,51.5,,
YNWC1,08/08/2022 09:02 UTC,62,68,0,,2,0,0.24,2,,,12.7,168,,,,51.24,,
YNWC1,08/08/2022 10:02 UTC,60,72,1,230,2,0,0.24,2,,,12.7,220,,SW,,50.88,,
YNWC1,08/08/2022 11:02 UTC,59,75,0,,2,0,0.24,2,,,12.7,203,,,,51.02,,
YNWC1,08/08/2022 12:02 UTC,58,76,0,,2,0,0.24,2,,,12.7,228,,,,50.41,,
YNWC1,08/08/2022 13:02 UTC,57,78,0,,2,0,0.24,2,,,12.7,333,,,,50.15,,
YNWC1,08/08/2022 14:02 UTC,57,79,0,,2,7,0.24,2,,,12.7,218,,,,50.49,,
YNWC1,08/08/2022 15:02 UTC,60,77,0,,2,30,0.24,2,,,12.7,181,,,,52.71,,
YNWC1,08/08/2022 16:02 UTC,66,68,2,167,4,78,0.24,4,,,12.8,183,,SSE,,55.07,,
YNWC1,08/08/2022 17:02 UTC,75,50,1,157,3,113,0.24,3,,,12.8,127,,SSE,,55.06,,
YNWC1,08/08/2022 18:02 UTC,83,33,3,193,5.99,224,0.24,5.99,,,13.3,211,,SSW,81.51,50.97,,
YNWC1,08/08/2022 19:02 UTC,89,28,4,222,8,660,0.24,8,,,13.1,224,,SW,86.44,51.8,,
